symbol,inputdata,revenuedata
590,0.34099,0.07764
590,0.11702,-0.18719
590,-0.00939,-0.3174
590,-0.07372,-0.18073
590,-0.05085,-0.2462
590,-0.19168,0.23964
591,-0.21693,-0.07699
591,0.00061,0.06483
591,-0.23963,-0.02003
591,0.18142,-0.14497
591,0.29531,0.03524
591,0.03623,-1
591,-0.07586,-0.00227
591,0.18302,0.05722
591,-0.13459,0.99038
591,0.00062,-1
591,-0.59725,2.06486
592,-0.09373,0.79385
592,-0.11609,0.48095
592,0.43234,1.18619
592,-0.17073,0.3361
592,0.19063,0.95477
592,0.22234,0.51363
592,-0.11483,0.37939
592,-0.41181,0.54316
592,-0.08895,1.19773
593,0.31679,-0.10318
593,-0.14153,-0.08043
593,0.11388,-0.10148
593,-0.08227,-0.15175
593,0.01893,-0.12779
593,0.03756,-0.11964
593,0.21084,-0.13382
593,-0.0284,0.24803
593,0.0665,0.0178
595,-0.28832,0.62283
595,0.00865,0.19423
595,-0.23156,0.34507
595,-0.04235,-0.05137
595,-0.06349,0.11195
595,0.19176,0.51162
595,0.2875,0.97779
595,0.00874,-0.37855
595,-0.12081,-0.47114
595,-0.00563,-1
595,0.16735,-1
596,0.6561,-0.39067
596,0.48971,-0.4883
596,0.46115,-0.3182
596,-0.41857,-0.31048
596,-0.09365,-0.52617
596,0.10297,-0.39362
596,0.07369,-0.37276
596,0.08719,-0.34821
596,-0.01404,-0.31108
597,0.07229,-0.04687
597,-0.13505,-0.12272
597,-0.19954,-0.21593
597,-0.09333,-0.11374
597,-0.07959,0.00737
597,0.39457,0.0275
597,-0.14744,0.01112
597,0.00979,-0.07531
597,-0.04247,-0.09381
598,-0.04073,0.37879
598,0.11437,0.08032
598,0.22783,3.42678
598,-0.01178,0.04396
598,-0.45932,0.0514
598,-0.07007,-0.04476
598,0.08988,-1
598,-0.16378,0.26042
598,0.05668,0.00641
598,-0.02393,-1
598,-0.12366,0.22628
599,0.33325,0.55741
599,-0.12847,0.36648
599,-0.04857,0.28485
599,-0.04243,0.15354
599,0.00663,-0.01104
599,0.12367,-0.04215
599,-0.09364,0.2051
599,0.09496,0.27243
599,-0.11668,-0.10665
600,-0.22363,0.2452
600,0.00671,0.12448
600,-0.09469,0.23836
600,0.20512,0.06835
600,0.11142,0.28273
600,-0.02683,0.03874
600,-0.08207,-0.04266
600,-0.01589,-0.1992
600,0.01634,-0.27658
601,-0.06122,0.19407
601,-0.04049,0.40458
601,-0.14578,0.30367
601,0.11665,0.11988
601,0.03813,0.24045
601,-0.0143,0.30943
601,0.8063,-0.00209
601,0.15871,0.10749
601,-0.03269,0.15865
603,-0.21221,-0.17586
603,0.85283,-0.80851
603,0.05443,0.19037
603,-0.10912,0.7684
603,0.03129,0.99044
603,-0.02688,-1
603,0.51928,1.28086
603,-0.05714,2.5298
603,0.07821,3.16315
603,0.03755,7.8776
605,-0.18415,0.21981
605,-0.03128,0.798
605,-0.04081,0.69925
605,0.20901,0.21496
605,0.03213,0.27236
605,-0.04663,0.23644
605,0.04834,0.166
605,0.19462,-0.04686
605,-0.3294,0.52634
606,-0.50975,0.33711
606,-0.18338,0.1132
606,0.06905,0.05067
606,-0.20846,-0.04749
606,0.93981,0.19155
606,0.01325,-0.03605
606,-0.08964,-0.03154
606,-0.14721,1.06188
606,-0.059,0.72683
607,0.36573,-0.4152
607,0.0111,-0.01021
607,-0.12462,0.14434
607,0.05337,0.36683
607,0.06653,0.62616
607,-0.02508,-1
607,1.01387,0.33115
607,0.31582,0.3331
607,0.36213,0.44061
607,-0.11443,0.23758
608,0.44804,1.20768
608,0.0726,0.07165
608,-0.18243,-0.17201
608,0.07561,0.44345
608,0.10872,-0.56296
608,-0.05071,0.53561
608,-0.01974,-1
608,0.29565,0.37285
608,-0.24501,-1
608,0.20931,-0.03881
608,-0.07878,-0.24641
609,-0.05118,50.79333
609,0.0406,0.05659
609,0.14683,-0.541
609,-0.12132,0.47174
609,0.16109,0.02614
609,0.07155,-0.22299
609,-0.23326,0.29382
609,0.08609,0.81993
609,-0.10947,-0.91862
610,-0.1417,0.82643
610,0.02013,0.69173
610,-0.07265,1.08569
610,-0.08807,-0.20795
610,0.11398,0.85374
610,0.05945,0.91768
610,-0.00203,1.45573
610,0.00892,0.98287
610,-0.11219,0.61639
611,-0.14954,-0.20415
611,-0.02224,-0.24056
611,0.17525,-0.3633
611,-0.10594,-0.26163
611,0.15238,5.9563
611,0.10999,1.40099
611,0.33548,-0.10903
611,-0.19251,0.3039
611,-0.16961,-0.4056
612,0.55719,-0.08986
612,-0.05775,0.25403
612,-0.12779,0.52408
612,-0.05971,-0.04555
612,0.06985,0.11677
612,-0.02059,-1
612,-0.11778,0.05656
612,-0.15021,0.08359
612,0.13714,0.13095
620,0.0202,0.03733
620,-0.19313,0.86976
620,0.2796,0.63144
620,0.29377,-0.05911
620,-0.11723,0.59041
622,-0.20821,0.83349
622,0.09017,-0.01208
622,0.13593,0.40572
622,0.14643,0.48543
622,-0.0573,0.05383
622,0.08766,0.30619
622,0.17514,-0.08363
622,-0.38088,0.11483
622,-0.29358,0.57138
623,0.14324,0.11782
623,-0.14554,0.02368
623,-0.08453,0.07451
623,-0.29871,0.11528
623,0.03528,0.22094
623,0.02072,0.16547
623,-0.05884,0.16931
623,0.01634,0.14334
623,-0.25856,0.44541
625,0.14356,0.31356
625,-0.01264,-0.18563
625,-0.44329,-0.21969
625,0.12904,-0.1384
625,-0.00909,-0.05929
625,0.01305,-0.01434
625,-0.14878,-0.18362
625,-0.04675,-0.14861
625,-0.16507,-0.10074
626,-0.07685,0.30319
626,0.04869,0.18898
626,0.54708,0.57279
626,-0.06171,0.381
626,0.08191,0.28868
626,-0.00571,0.32322
626,-0.1132,0.50998
626,0.11322,0.57801
626,-0.16737,0.07944
627,0.15354,0.4062
627,0.00142,-0.07293
627,-0.1578,-0.02507
627,0.04983,-0.24087
627,-0.17156,0.57376
627,0.14555,-0.05496
627,-0.04354,-1
627,-0.23894,-0.11073
627,-0.03797,-0.02367
633,0.1932,1.46066
633,-0.10651,0.04953
633,-0.06831,0.0796
633,-0.09018,-0.2941
633,0.54002,-0.1506
633,-0.05642,0.69324
633,-0.21798,0.80454
635,0.20171,0.32
635,-0.05882,0.06127
635,-0.00948,0.36158
635,-0.17214,0.19132
635,0.03063,0.26675
635,0.09071,0.28317
635,-0.02113,0.38743
635,0.14703,0.56591
635,-0.27735,0.05958
636,0.33532,0.23705
636,0.18329,0.29827
636,-0.00911,0.13209
636,0.05793,0.31205
636,0.00368,0.47729
636,0.05034,0.11918
636,0.15367,0.33381
636,-0.0476,0.20857
636,0.04601,0.36263
637,0.25183,0.41905
637,-0.13469,-0.03977
637,-0.03244,0.15294
637,-0.08567,-0.04654
637,-0.02153,0.04231
637,0.0372,0.08154
637,-0.08964,0.21977
637,-0.19445,0.06294
637,-0.05141,-0.02711
638,-0.2605,-0.11894
638,0.06692,-0.01219
638,0.13472,-0.02049
638,0.1662,1.62063
638,0.18538,0.25272
638,0.01281,-1
638,-0.03629,-0.05332
638,-0.18941,-0.35372
638,-0.06414,0.90708
639,0.36266,0.28074
639,-0.02674,0.5824
639,0.27605,0.25587
639,-0.37122,0.07342
639,0.02279,-0.09869
639,0.02395,0.06141
639,0.24111,-0.34852
639,0.09962,-0.13946
657,0.09489,0.08426
657,0.08027,0.92411
657,0.16249,0.48148
657,0.01817,0.26545
657,-0.00793,0.29002
657,0.1788,0.18429
659,-0.03316,0.31593
659,-0.0307,0.22599
659,-0.40567,0.30146
659,-0.00531,-1
659,-0.21808,0.26412
659,0.0261,0.23164
659,0.30853,0.28521
659,-0.16614,0.28585
659,0.11729,0.2264
659,-0.03631,0.19357
661,0.254,1.05642
661,-0.01749,-1
661,0.09364,0.23229
661,0.07479,0.24843
661,0.44872,0.26115
661,0.13153,-1
661,0.22543,-0.02741
661,-0.13607,-0.03221
661,0.20366,0.07022
661,0.1259,-0.0152
661,0.15467,0.1602
662,0.01171,0.09195
662,-0.02724,0.20602
662,0.05741,-0.0351
662,0.03993,0.21017
662,0.38115,-0.3528
662,-0.07161,0.02268
662,-0.17345,0.16002
662,0.03273,2.20331
662,-0.06244,0.35885
663,-0.15048,0.62029
663,-0.02381,0.6002
663,-0.00735,1.35366
663,0.42797,0.48684
663,0.07656,0.33229
663,-0.00212,0.58587
663,0.26428,0.32041
663,-0.05252,1.23712
663,-0.00078,0.78359
665,0.10881,1.60434
665,0.27397,0.00746
665,-0.00157,-0.05308
665,0.00355,0.23333
665,0.14381,0.11209
665,-0.03986,0.11341
670,-0.1938,-0.09634
671,1.18169,1.13127
671,0.42879,0.75586
671,0.09009,0.34546
671,0.0961,0.94133
671,-0.29927,1.12649
671,0.38739,-0.44725
671,0.0004,0.41458
671,-0.04149,-1
671,-0.00055,-0.24565
671,0.00199,1.10588
672,-0.12432,0.34752
672,0.12558,-0.24114
672,0.12445,-0.13127
672,0.118,0.13237
672,-0.12123,581.58307
672,0.13319,0.02013
672,0.41279,-0.04899
672,0.01929,0.79827
672,-0.0032,0.39783
673,0.00571,-0.20765
673,-0.13081,-0.51363
673,-0.16063,23.08682
673,-0.01121,-1
673,0.61142,-0.2891
673,-0.03743,-1
673,-0.1132,14.17863
673,-0.63339,3.70584
673,-0.05682,0.87156
676,0.24021,0.55237
676,0.01224,-0.18582
676,0.02915,1.06805
676,-0.0665,0.3465
676,0.01737,-1
676,0.06731,-1
676,0.12994,-0.05795
676,0.21292,-0.03273
676,0.00512,-1
676,0.34603,-0.23117
676,-0.25261,9.36496
676,-0.09621,0.13524
677,0.00444,0.14079
677,-0.1668,-0.27739
677,-0.05656,-0.19188
677,0.08669,-1
677,-0.03692,-1
677,0.02872,-0.19465
677,-0.08179,0.58384
677,0.07718,-0.27439
677,-0.00608,-1
677,0.30217,0.13246
677,-0.15753,0.20165
677,-0.08252,0.00857
678,0.09601,0.23696
683,0.09369,1.26743
683,0.51444,0.3696
683,-0.45896,0.30628
683,0.06833,0.39617
685,0.16047,0.37203
685,-0.12389,0.27292
685,-0.02505,0.18277
685,-0.27433,0.14407
685,-0.01711,0.12355
685,0.02597,0.03872
685,-0.25303,0.03573
685,-0.03614,0.10923
685,-0.05405,0.11477
686,0.57403,0.34307
686,-0.09527,-0.87611
686,-0.04362,-0.45726
686,0.06649,0.32483
686,0.02191,-0.19897
686,0.1061,-0.08925
686,-0.28632,1.32324
686,0.02769,-0.14024
686,-0.07871,-0.01575
687,0.56228,0.20143
687,-0.13489,-0.09201
687,-0.00756,0.13978
687,-0.02149,-0.19969
687,-0.10777,-0.13115
687,0.08034,-0.19147
687,1.72603,0.1651
687,-0.07611,0.02857
687,-0.25377,0.2713
688,0.10126,-0.84801
688,0.01808,1.40291
688,0.27247,1.79011
688,0.87747,1.14182
688,0.09132,0.91987
688,0.38178,0.75148
690,-0.15505,0.14661
690,-0.05455,-0.04931
690,-0.06549,0.14302
690,0.31658,0.14213
690,-0.01895,-0.01929
690,-0.0287,-1
690,-0.06366,-0.08204
690,0.3883,0.21248
690,-0.01331,0.10503
690,-0.0704,0.05387
691,0.26535,-1
691,0.35486,-0.11222
691,0.34139,9.44749
691,-0.04324,-0.32129
691,-0.01015,1.72452
691,-0.04598,0.82211
691,-0.29618,1.38866
692,-0.05867,-0.75925
692,-0.09565,-0.83387
692,0.03294,-0.80756
692,-0.04292,-0.80288
692,0.27754,-0.79646
692,-0.51945,-0.97576
692,0.76728,-0.97045
692,-0.0283,-0.94885
692,0.03696,-0.96548
693,-0.31167,0.30311
693,0.13068,-0.09069
693,0.0978,-0.1855
693,0.10349,1.74275
693,0.10415,1.89568
693,0.45729,2.05952
693,-0.18545,2.71719
693,-0.02741,4.30757
693,-0.06535,-0.99986
695,-0.208,-0.58319
695,0.13391,-0.64182
695,0.00665,-0.62134
695,0.0311,-0.63702
695,0.06591,-0.56238
695,0.08065,-0.65525
695,-0.04328,-0.63404
695,-0.1119,-0.6531
695,-0.17375,-0.52456
697,0.24403,0.30029
697,-0.13721,-0.06638
697,0.18584,-0.04272
697,0.30843,1.0708
697,0.28727,2.45793
697,0.19819,2.49468
697,0.11756,-0.4428
698,-0.24748,0.29868
698,0.14546,0.17947
698,-0.10776,0.13602
698,-0.07205,-0.12984
698,0.05961,0.2909
698,0.04845,0.08149
698,-0.00434,0.8964
698,-0.04801,-0.16669
698,-0.09139,-0.07844
700,-0.08939,0.12677
700,0.08381,-0.18731
700,-0.07615,0.11393
700,-0.0334,0.18784
700,0.18071,0.64207
700,-0.01245,0.13451
700,-0.10044,-0.00793
700,-0.62794,-0.17941
700,-0.05188,0.02935
700,-0.09581,-1
701,-0.14806,0.23453
701,-0.00069,0.12048
701,-0.04534,0.52653
701,-0.04116,0.62429
701,0.46732,0.21331
701,-0.00948,-0.16113
701,-0.0459,0.32137
701,-0.09185,0.70525
701,0.02956,0.42128
702,-0.01888,0.38247
702,-0.0378,0.27746
702,0.0752,0.44108
702,-0.01136,0.23037
702,0.01245,0.04906
702,0.33776,0.29158
702,0.06208,0.28432
702,-0.19748,0.4578
702,-0.33385,0.33824
703,0.18353,1.05696
703,-0.01914,0.24595
703,0.0669,289.46475
703,-0.20323,0.06338
703,-0.03106,0.67076
703,-0.0173,0.22002
703,-0.08153,0.46851
703,-0.09343,0.46647
703,0.13266,1.21787
703,0.04185,-1
705,-0.09465,-0.01325
705,0.02745,-1
705,-0.04808,-0.08263
705,0.10592,-0.05355
705,0.14432,-0.17556
705,0.10132,-0.09008
705,-0.01944,-1
705,0.01645,-0.11603
705,-0.15543,-0.06989
705,0.12159,-0.0398
705,-0.12316,0.00958
705,-0.16706,-1
707,-0.14247,0.3244
707,-0.17201,0.09963
707,0.25634,0.38669
707,-0.16308,0.13378
707,-0.04232,-0.00037
707,0.11929,0.02162
713,0.208,0.58441
713,-0.07731,-0.14941
713,0.0647,0.12993
713,0.03775,-0.08642
713,0.01238,0.44672
713,0.00739,-1
713,0.0083,0.22793
713,-0.01166,0.26992
713,-0.11841,-0.08486
715,-0.17645,-0.10794
715,0.04143,-0.27964
715,-0.0053,-0.20162
715,0.01235,-1
715,-0.05754,-0.15516
715,0.30598,-0.14052
715,-0.07346,-0.05186
715,0.16267,-0.05756
715,-0.08888,-0.11067
715,0.02416,-1
715,-0.00761,-1
715,-0.12906,-0.1017
716,0.33679,-0.27034
716,0.03258,-0.24246
716,-0.02242,-1
716,-0.07331,-0.1259
716,0.4576,-0.10952
716,0.00233,0.55937
716,-0.13241,-0.29957
716,-0.07768,-0.39159
716,-0.58192,-0.32938
716,-0.02764,-0.01294
717,0.64195,0.27668
717,-0.01172,0.1813
717,0.00572,0.08125
717,-0.08796,0.04874
717,-0.08222,0.04679
717,0.03754,0.05387
717,0.06655,-1
717,0.22794,0.16032
717,-0.16022,0.49846
717,0.17447,0.15167
718,0.12936,1.2818
718,-0.03563,0.06175
718,0.08917,-0.26093
718,-0.02423,0.28464
718,-0.02083,0.07092
718,0.06302,-0.25177
718,0.04694,7.8374
718,-0.26571,1.61072
718,-0.20041,1.05666
719,0.00409,0.23993
719,0.605,0.14484
725,-0.08136,0.04096
726,-0.10292,0.18687
726,0.01421,0.22919
726,0.20806,0.11016
726,-0.04646,0.12657
726,0.07668,0.03807
726,-0.0581,0.04231
726,0.13038,0.05931
726,0.0198,0.20713
726,-0.10699,0.34904
727,0.19866,0.30599
727,-0.12437,0.16023
727,-0.00627,-1
727,0.33701,0.27749
727,-0.08265,0.3909
727,0.18176,0.03974
727,0.09867,0.17254
727,0.06035,0.21202
727,-0.52208,0.01668
727,-0.05694,0.35971
728,0.24858,0.87921
728,-0.06093,-0.22383
728,-0.10101,-0.24458
728,0.07629,-0.04093
728,-0.04564,0.24731
728,0.26529,-0.22352
728,-0.27352,0.49215
728,0.13496,0.24551
728,-0.37566,-0.01371
729,-0.23525,0.58718
729,0.02158,0.41278
729,0.03066,-1
729,0.04321,0.39771
729,-0.46494,0.58954
729,0.10908,0.56807
729,-0.06582,0.57011
729,0.03392,0.2373
729,-0.02157,0.02524
729,-0.14512,-0.00267
731,-0.03082,0.30261
731,-0.08172,0.83652
731,0.09394,0.83718
731,-0.03495,0.22117
731,-0.22596,0.29542
731,0.05334,0.15013
731,-0.17133,0.03898
731,-0.05939,0.13147
731,-0.08391,0.02304
732,-0.15902,0.10977
732,0.13269,5.53723
732,0.31242,10.5677
732,0.09661,-0.12525
732,0.30903,-0.01417
732,0.09628,0.12402
732,0.0424,1.62532
732,0.0358,-0.13245
732,-0.09068,0.02335
733,0.40058,0.4583
733,0.09212,0.20098
733,0.06174,0.29619
733,0.00178,-0.13958
733,0.09494,0.18328
733,0.29212,0.45243
733,0.0242,0.87709
733,0.1368,0.32573
733,-0.03024,0.08976
735,-0.10278,-0.19872
735,0.04676,0.15969
735,0.00424,0.02218
735,0.09072,-0.06822
735,0.00454,-0.05202
735,-0.00435,-0.03384
735,-0.0231,0.44116
735,-0.07552,0.03667
735,0.02989,-0.37458
736,0.00644,0.07048
736,-0.09257,10.46427
736,0.30592,-0.17737
736,0.4504,1.10336
736,-0.10139,-0.28031
736,0.16145,5.10575
736,0.00223,1.3886
736,0.72255,0.28264
736,-0.49898,-0.25492
737,-0.18712,0.06932
737,0.01911,0.07316
737,-0.0472,0.11083
737,0.18902,0.14106
737,-0.03921,0.16233
737,-0.03267,-0.01987
737,0.03834,-0.00298
737,-0.14116,-0.04562
737,-0.11629,-0.09237
738,-0.03236,-0.07459
738,0.01017,0.12332
738,0.03272,0.31465
738,-0.132,0.25787
738,-0.09531,0.25014
738,0.10174,0.20922
738,0.21766,0.67694
738,-0.04292,0.08091
738,-0.23787,0.1665
739,-0.07498,0.20398
739,-0.10839,0.11218
739,0.10926,0.05383
739,0.30582,-0.1133
739,-0.37789,0.29344
739,-0.09791,0.22615
739,-0.10422,0.10863
739,0.21689,0.23611
739,-0.09015,0.07044
750,-0.12432,0.70039
750,0.08055,-0.02851
750,0.22703,24.6174
750,-0.45682,0.24337
750,0.12676,0.05016
750,-0.10473,0.1387
750,-0.20236,0.48806
750,-0.39671,-0.16705
750,-0.02635,-0.0489
751,-0.23176,0.23845
751,0.4399,-0.10164
751,-0.09601,-0.22618
751,-0.36443,-0.10343
751,0.0645,0.06233
751,-0.34669,0.01533
751,-0.03897,0.08107
751,-0.05001,0.2443
751,0.1564,-0.15208
752,0.02368,-0.04326
752,0.00379,-0.08054
752,0.61153,0.08549
752,-0.13345,-0.07468
752,0.02866,-0.2362
752,0.04579,0.01405
752,0.16579,-0.0734
752,0.03658,-0.2679
752,-0.15291,-0.09967
753,-0.23322,0.22515
753,0.15937,0.03184
753,-0.07655,0.00278
753,0.08719,0.51199
753,-0.1919,0.15366
753,0.31136,0.19871
753,-0.26856,0.15013
753,-0.0107,-0.18082
753,-0.11786,-0.05781
753,-0.06196,-1
755,-0.02985,0.13851
755,-0.149,0.06759
755,-0.04778,0.08141
755,-0.12263,0.265
755,-0.13866,0.62844
755,0.16033,0.54396
755,1.19966,1.01915
755,-0.05093,0.40494
755,-0.07545,-1
755,-0.04868,-0.18104
755,0.01356,-1
756,-0.09232,-0.02492
756,-0.1573,-0.15826
756,0.00453,-0.19707
756,-0.02707,-0.00389
756,-0.02255,0.18804
756,0.25503,-0.00444
756,-0.053,-0.05066
756,0.12395,-0.01112
756,0.08481,-0.14474
757,-0.31771,1.28602
757,0.10365,0.24016
757,0.1224,0.01114
757,0.11544,0.21124
757,0.00127,-1
757,-0.12465,-0.05028
757,0.27689,0.10664
757,0.3392,0.43017
757,-0.04087,-0.18183
757,-0.22415,-0.10425
758,0.27717,0.08869
758,0.15916,0.13224
758,0.00013,0.29031
758,-0.02451,0.26672
758,0.13076,0.22349
758,0.18446,0.13233
758,-0.04616,0.4174
758,-0.42042,0.3986
758,-0.06118,0.28021
759,-0.31238,-0.2304
759,0.21722,-0.23991
759,0.11015,-0.24526
759,-0.1199,-0.21223
759,-0.04147,-0.16988
759,-0.07655,-0.17359
759,-0.00278,-0.18349
759,-0.06281,-0.24548
759,0.22774,-0.20665
760,0.2437,0.29675
760,0.03897,-0.11168
760,0.0237,0.06556
760,0.07448,-0.11094
760,0.09839,0.07643
760,-0.01799,0.46285
760,-0.39066,-0.38273
760,-0.0506,0.02321
760,0.00283,-0.31506
761,-0.00175,-0.05167
761,0.10686,0.13017
761,-0.1965,0.24643
761,-0.0769,0.1385
761,-0.07176,0.01648
761,0.87838,0.04143
761,0.02997,-0.2924
761,-0.04944,0.04899
761,0.04454,-0.13729
762,-0.02445,0.64018
762,0.29964,1.7654
762,0.14336,1.28843
762,0.01096,0.86956
762,0.12631,0.02995
762,0.30149,1.78899
762,-0.02457,0.92926
762,-0.07528,-0.56941
762,0.01719,0.72122
766,0.16351,0.21816
766,-0.11388,0.11342
766,0.11471,0.10665
766,0.26552,-0.34539
766,-0.07893,0.17085
766,0.19416,-0.00746
766,0.14785,0.10095
766,0.6171,0.48345
766,-0.23185,0.82971
767,0.12276,0.14917
767,-0.04623,-0.02113
767,0.10261,0.0517
767,0.05667,0.14455
767,-0.21165,0.14087
767,-0.01062,0.23303
767,0.07434,0.25255
767,-0.16953,0.44458
767,-0.1211,0.28554
768,-0.76978,-0.33585
768,0.0025,0.70502
768,0.13392,0.87734
768,0.00803,0.33303
768,-0.05125,0.21384
768,0.32834,0.81693
768,0.12298,1.45431
768,0.24801,0.60762
782,0.1777,0.0831
782,0.14724,0.34673
782,0.96361,0.18287
782,0.03371,-1
782,-0.11195,0.05361
782,-0.05612,-0.08335
783,0.10915,0.54639
783,-0.11611,-0.66516
783,-0.03258,-0.49611
783,0.01987,0.10868
783,-0.0226,-0.33588
783,-0.46118,-0.0137
783,-0.18963,0.98947
783,0.09024,0.15275
783,-0.05007,0.29587
785,-0.11756,-0.18495
785,0.26564,-0.27796
785,0.15147,-0.26465
785,0.01807,-0.25588
785,-0.00801,-0.18131
785,0.05725,-0.18856
785,0.05635,-0.14138
785,0.07486,-0.1687
785,-0.11285,-0.12195
786,0.10452,0.58048
786,0.08601,0.5469
786,0.12367,0.55996
786,0.0485,0.43247
786,0.06729,0.51935
786,-0.05851,0.49875
786,0.20164,0.57753
786,0.06291,0.52085
786,0.11271,0.56347
788,0.29264,1.55803
788,-0.0283,0.1878
788,0.02079,0.31362
788,-0.18574,-1
788,0.00094,0.06834
788,0.15022,-0.06578
788,0.07413,0.21864
788,-0.03913,0.03195
788,0.19906,0.1696
788,-0.10479,0.2733
789,-0.27337,0.31523
789,0.11713,0.31825
789,0.21945,0.3
789,0.04912,0.27987
789,0.04803,0.29236
789,-0.08351,0.2505
789,-0.01763,-1
789,0.03853,-1
789,-0.30035,0.08805
801,0.07176,0.28058
801,0.1402,1.00792
801,-0.58787,-0.15021
801,-0.1844,0.07821
802,-0.29616,0.13087
802,0.01602,0.0241
802,0.02687,0.08921
802,-0.06768,0.18771
802,-0.43785,0.09371
802,0.03371,0.00539
802,0.54067,0.00185
802,-0.06598,1.4757
802,0.16221,1.10341
803,0.0575,0.20171
803,-0.02748,1.0508
803,-0.05011,1.15913
803,0.12572,0.23066
803,0.12876,-0.20789
803,-0.00638,-1
803,0.33204,1.05393
803,-0.12408,-0.14368
803,-0.18093,-0.09282
803,-0.03187,-1
803,-0.11308,-0.48475
806,-0.17877,0.44335
806,-0.01994,0.40851
806,-0.07768,0.35953
806,-0.13395,0.30707
806,-0.21027,0.09201
806,0.69763,0.89336
806,0.37191,0.63461
806,-0.07492,1.48647
806,-0.16041,0.35142
807,0.39658,0.2006
807,0.13337,-1
807,-0.09433,0.10826
807,-0.20044,0.04652
807,-0.0886,0.2622
807,-0.13533,0.40152
807,0.41051,0.26092
807,-0.15986,0.50262
807,-0.26395,0.36503
807,0.40377,0.13682
809,0.82901,0.33727
809,-0.07309,0.16237
809,0.21187,0.25998
809,-0.02616,-1
809,-0.38859,29.63363
809,0.17367,229.24739
809,0.17678,77.18555
809,-0.2018,1.10028
809,-0.08192,0.76215
809,-0.0378,0.172
810,0.09157,0.30948
810,0.36492,0.24582
810,0.04613,0.05991
810,-0.17961,0.19236
810,0.51777,0.11356
810,0.33219,0.20634
810,-0.1934,0.26349
810,0.0799,-0.15363
810,-0.18157,0.08272
811,-0.31491,0.25952
811,-0.20723,0.12019
811,-0.13509,0.25652
811,-0.18205,0.13174
811,0.08637,0.43223
811,0.00659,0.22172
811,0.02629,0.25504
811,0.13796,0.34769
811,-0.52077,0.21709
812,0.07812,0.10921
812,-0.07276,0.06478
812,-0.13694,0.07046
812,-0.10991,0.21471
812,0.02605,-1
812,-0.00648,0.12639
812,0.37241,-0.19199
812,0.52447,0.26388
812,0.05344,-1
812,-0.0621,-0.306
812,-0.05251,0.00524
813,0.73376,0.65517
813,0.89069,0.17827
813,0.11794,0.12614
813,-0.08444,0.06731
813,-0.1004,0.01882
813,0.08909,0.97234
813,0.36318,-0.12498
813,0.26958,0.66299
813,-0.36476,0.27296
815,-0.28829,0.10291
815,-0.44846,0.24323
815,-0.04434,-0.15588
815,0.14556,-0.11385
815,-0.10787,-0.14888
815,0.17419,-0.05646
815,0.33504,-0.00542
815,0.00361,0.36368
815,-0.17251,0.11496
816,-0.04789,-0.26689
816,0.01943,-0.00754
816,-0.04904,-0.06348
816,-0.0512,-0.15193
816,-0.01144,-0.04284
816,0.00611,0.03222
816,-0.23666,-0.1874
816,-0.08482,-0.07098
816,0.06217,-0.35966
818,-0.00977,-0.13936
818,0.08005,0.05329
818,-0.07028,0.2263
818,-0.03896,0.09307
818,-0.10954,0.19555
818,0.24038,0.08238
818,0.91146,0.05037
818,-0.04688,0.12507
818,-0.01754,0.13688
819,-0.49371,-0.27167
819,-0.02272,0.00347
819,0.13068,0.1727
819,-0.09623,-1
819,-0.01006,-0.16423
819,0.1773,-0.00967
819,-0.04701,-0.28148
819,-0.16493,0.08191
819,0.07243,0.2088
819,-0.25907,-0.61413
820,-0.10449,0.34338
820,-0.10223,1.20002
820,0.11509,0.24369
820,0.12695,0.33251
820,-0.10279,0.17232
820,0.06415,0.18692
